X,Y,Z
66.77829626228186,-63.91152795676981,83.18432468762035
70.37601146055843,-65.72856016229088,58.493271729999776
69.7141687187905,-65.37522770923846,51.27681306477443
64.97865776750248,-62.937301804060965,55.25622322073006
70.16405848138685,-65.64200503740616,72.58500276959612
61.71559102329604,-61.2148508671397,98.44040364166915
61.97379046163859,-61.376734529508695,61.59326535415546
62.68227301283739,-61.753436365911696,74.39147496048388
59.76960551923406,-60.15945055534503,98.24586585436028
59.650436665523976,-60.08987790565545,69.61887250640821
58.170146082995856,-59.26266759221501,62.58902860297816
56.98103020722746,-58.60710015503959,76.16456471307777
58.536785370765585,-59.46661603119743,62.31633074324192
53.50165270980604,-56.62456879405812,99.48738266378123
56.598179770275465,-58.380598856217034,99.79008225824039
57.17672877148146,-58.7182003976689,85.52424693357712
49.610101275941275,-54.36215607662085,66.94342779011934
52.16451864358853,-55.85597009289868,75.18961748748782
51.020563443754305,-55.19351899750134,88.5466515329224
51.732010500981225,-55.606682100446136,83.3009919844707
47.544432073149224,-53.13812897531406,90.82985430994846
50.0322434619403,-54.606577822645,95.85264895247431
50.32609799848364,-54.78636822506594,87.5162577163301
42.001829405065465,-49.77278243280407,72.16379676988902
45.27295131461251,-51.77467101790967,86.85996850499828
43.51257098421276,-50.69677554725058,76.73282310553758
43.54354171852125,-50.717782898978456,87.43955891986847
42.22430313495497,-49.91018007139905,79.25231748554077
37.990155715727155,-47.246311488632976,87.53481543905922
36.865496458623944,-46.526969049461385,79.10624996065508
38.63653727446726,-47.65874177621299,78.65303843230764
35.226652963571006,-45.47406563152538,90.8910557529161
36.79585779169138,-46.48229068042578,87.66831066283382
32.82951348442935,-43.90187797895639,88.1677141945297
104.97682064564336,-81.39535931143106,78.07119850503435
112.48324969364421,-84.28005339029869,99.48552650236377
105.37379198670186,-81.56498053424644,70.11950481780842
104.09433396311954,-81.059300317047,73.91554621513394
111.51073913039912,-83.90110540410639,99.48732000793053
106.32552839547098,-81.90939439732568,84.19083699548739
103.39372883061525,-80.77435311167571,80.277449137697
101.93646759051566,-80.20427893245916,81.47163570745934
108.406306371601,-82.69719773792127,96.42494795425259
106.15439573338315,-81.82185060770394,95.29467584780033
101.88159931118349,-80.17616012986583,85.05869242676042
113.40379510284508,-84.5945386174605,91.20280652681176
113.75961355139641,-84.66239363711779,52.970203314602855
115.25889112643807,-85.21661165087016,73.23280982791303
113.88144566441991,-84.72968974720708,69.66340052639143
109.44102907411788,-83.14539450821209,48.27155816244238
113.47157027776355,-84.62374752878134,94.92759329082341
112.7871610548762,-84.36882405468731,84.3753003228905
117.72518314008181,-86.04353314103462,49.271214721121396
119.42149927787517,-86.65021639377468,60.641938785948405
118.53172905616556,-86.3163878273119,76.93140989366306
122.16753712909019,-87.48823016090634,79.80494444663788
122.21350241646057,-87.51770977276237,74.54496660104175
121.20564618233877,-87.14093236761863,92.50682602411015
116.01272720741153,-85.46812828334231,88.07606007212354
128.68904410287504,-89.54930985570121,99.70905851634282
122.36577344784868,-87.50882275291193,95.59987559028664
126.28004878451787,-88.77538488852835,96.89919495277091
121.81050204706013,-87.38631365524769,74.77062706740502
130.6273815759231,-90.07960684904235,70.73975732855716
128.06329140502564,-89.35786048539893,91.33859262213379
125.34376694492603,-88.52071796494884,75.10494985145704
130.5056699652754,-90.05788613606182,78.38240485395553
124.46077041005309,-88.25119640362286,71.05046273837098
129.20203813540496,-89.64405919506996,63.93835118384459
135.33032976719824,-91.3121063722263,88.3223345335015
135.8239099587279,-91.42406116195389,93.43371402534208
136.84452212449878,-91.7097862353729,85.01425732046133
137.73008073834947,-91.92421159249727,89.43618975134024
138.3669566610842,-92.0935283316831,87.32666481525197
140.23542448633592,-92.56436832696662,90.20759727850421
134.0505630541815,-91.02931734341097,72.4466760550564
132.75218008726077,-90.6752012911274,79.87576507740383
142.67056254974347,-93.17709087686728,72.9824093441745
135.20377209636194,-91.34882890383034,59.47623484343003
145.11152282860752,-93.7735898897122,76.13044823595615
144.64539679140887,-93.67808102677314,95.35381390393883
141.65307661057798,-92.93786098308158,81.81352901663206
149.94329861635256,-94.8164584209654,88.1066863215659
147.52283645323905,-94.32120116191922,89.46909768414037
148.30348525602642,-94.4811334368959,88.67603731588072
154.81865387801068,-95.77638992171626,93.43795716293302
149.79423339575857,-94.76933465705413,72.0695203925439
152.88790215965184,-95.41301769320789,92.87684663843687
156.07084737982552,-95.99820128845022,89.31312433842524
156.67745698713043,-96.09746745280495,84.66219259357874
154.74434225995253,-95.77633645744982,98.49283962951486
157.65413695216142,-96.27303928118596,95.60110341404572
163.73132394246693,-97.23963400975953,86.99885542291494
161.54543189567474,-96.92780096843497,80.41471453000189
171.26931729332944,-98.26424049070079,91.49390190543292
172.8610052654918,-98.45510111792629,85.32729827822307
169.46649361782812,-98.00523856538634,85.95229031306982
173.21720472127288,-98.48576729568856,98.35258350724402
172.52979064027636,-98.41720033313116,94.83347756487484
183.70146921860297,-99.3840996564065,91.31955541068425
177.21546206724847,-98.90959707925688,96.74284085341961
189.41136669357036,-99.75650680850212,97.75801805104626
196.0625721871174,-99.90602949426807,97.96737976554606
28.753306843022973,-41.176211316594234,90.89342231069394
27.73690502845687,-40.47581295647109,83.28320546426191
25.666741220668825,-39.02581477400532,99.4520568473074
25.546819449521575,-38.942091157061846,87.49291764942677
21.85466056099265,-36.311291921021876,89.1648547205607
21.692858250598153,-36.188789558185796,86.67242787996405
15.465796596173647,-31.450108470916533,88.13159926761946
16.30192495774392,-32.0790426887954,94.64561761093223
12.547495280550352,-29.09869288021193,90.87718971987306
8.87968342212981,-25.92354720139688,93.1200404841725
0.47184870866348144,10.552859616854759,99.6298032856795
1.848262703560393,-15.014181757370036,98.5529426539315
2.445623634423674,-1.1660370405438991,98.0866837359789
4.332403711175715,-8.51377252758915,96.6212483183157
3.347442471177751,-16.810629577800327,97.38662376161165
5.374949747095245,-11.691779276886159,95.81210340856929
6.773203003775177,-1.5462876864393866,94.73530730824442
5.930450784267949,-2.0272181461345458,95.38468752933838
7.712107449773495,-5.5145031000802005,94.01330977007923
7.0216273280089325,-21.452489630527555,94.54464726262441
6.492607233236032,-20.586510309529977,94.95138617754854
9.904591971092348,19.27604116814812,92.33566973381559
11.472909782494199,23.17114967766523,91.14065285605308
9.780687860384568,-10.291266525859728,92.42856517359726
11.843920645309876,12.918269682963308,90.85796941102221
11.619340803936351,3.2769289347828536,91.0293226789891
12.486916610003004,-7.467252051777354,90.37049613652357
14.79007439202471,26.786033220867964,88.63541000686548
14.558691981617635,6.78704011250765,88.80877942662399
14.164477937407595,10.489363371335152,89.10541131276656
15.02140560564524,15.423542195989835,88.46103590255528
16.479860119003895,-15.366438069916168,87.36688427031123
17.115897376171326,-28.984347357367877,86.89039986461418
15.330890453186404,-9.390247858968827,88.22883237150569
15.578909853772437,-29.006642692259287,88.04395365803994
17.62047934992087,-10.522494159365998,86.51092878756431
18.11479051295401,10.28168119851952,86.14584794586884
19.19335542681414,-11.016400774831563,85.34524057229186
18.015319114082697,3.179398266523112,86.21913838598105
20.976496352288635,-5.026661065940521,84.02636828867458
19.368079801641315,-27.68706679937073,85.21660109054255
21.24292178190102,2.7774610999741007,83.82906489327613
19.380678170288512,-21.38142956820445,85.20705461809696
21.806036872134765,13.380251315761205,83.41226071837312
24.938526845175076,22.00599244589273,81.12476222046317
24.995273652014887,38.103149104522274,81.08484440874744
24.68182666397967,30.319354431719113,81.31254738114646
24.182183934998225,10.967496351235042,81.67489453274531
24.91585633804916,-1.2049376096258797,81.13921770499127
24.405760431665982,9.972479678851203,81.51189575762872
27.79889498024278,-19.475380602616355,79.04296957055678
27.005285395266625,-3.4192360780198268,79.61980308546248
25.999038469186438,-11.295380966427897,80.35146635427243
27.043817991599106,29.469050003087368,79.59146814048506
25.191650477947515,-17.001251972397018,80.93852914382624
25.403872880638176,-26.412996852058733,80.78432552326738
29.932527259814414,16.66988239326799,77.51653627795001
28.185585799347443,37.147741656314764,78.7672450037999
30.892634059448053,7.321923526677358,76.82933706202263
30.725628018371367,41.23087617671228,76.95194620359337
28.238166975919917,8.936220739619339,78.72697223103745
30.03899516393758,8.614832596826453,77.43966324929326
30.226315184441802,4.641407425075609,77.30538371073888
31.007995244124416,-37.47004698552417,76.7460390499368
30.12211039318538,-36.724458199683745,77.37804294153143
32.74052417126212,25.90133866909843,75.51042499390066
32.18378607156548,-42.304598376755195,75.90718812168224
31.156049949488157,-17.30061611881879,76.64053936852454
31.882572484795816,9.468305630191194,76.12239541803098
32.06989853282269,-3.3063873205585352,75.98867652632472
36.56773331410346,36.63478402446489,72.8185160835304
35.78514125532122,33.984093656357246,73.36574473588938
38.52341231809327,45.30335406458204,71.45119615162147
35.655529083516676,-16.843629259330708,73.451656699958
33.86824364864342,36.09708956202445,74.70694424492727
36.45990474853229,20.75795629784456,72.89246250987802
36.49042938546274,-4.59781631838074,72.86873354115076
34.68668169625548,-4.1322796789259195,74.13062260221474
37.98577619302901,-41.49299934156657,71.8240726900245
39.3232814641435,-33.54842130593742,70.89031896048232
36.164682421407356,-30.041289708194356,73.09552515673086
38.823541327735946,-2.636107520231411,71.23934093437077
36.947833700267296,-25.622079924962698,72.54878211959758
40.17577751767274,-13.843367804516523,70.29522475783946
39.09411127766414,-28.18513404111243,71.0503371245806
40.243293479473884,47.34713568999295,70.24833729940525
43.07177835114799,22.300855935894592,68.31513847601362
42.92442443047463,17.21325993677894,68.41535205204914
41.66440106008232,42.743507001779435,69.27764404017982
41.866427228212736,32.941604268622655,69.13894453995741
42.17679215458233,35.698201827057865,68.92725056973929
42.45289108086619,38.53511234583857,68.73895867920729
43.66563807139267,38.834387147652805,67.91095324546919
42.96485757985988,-3.115775463894394,68.38616538460849
42.37040923544524,37.6694836031524,68.79520762504865
42.197627147456764,-32.75537422804448,68.90838786574137
43.6210117572161,-2.8910884621872643,67.93820994256602
45.2564607212413,0.3174462917564185,66.8238988129629
46.70490193803013,-25.813638327508375,65.83738679835179
43.24503343709241,-32.522795976011004,68.19476288784571
42.470822984497055,-31.173570653978178,68.72223244468796
46.31918459346295,-19.738732434993878,66.10010485056836
44.899926282614196,8.218794168662491,67.0667098252274
45.846205761855515,-16.004534840009963,66.42230698507242
41.912155841951424,-49.20168612404632,69.1031026343839
49.44594295245989,41.69824892911106,64.00816910680302
51.75045355705818,27.956177982167446,62.4765734561519
50.38484194791086,5.627585990456019,63.38251358579522
51.3329298013217,47.14913881700369,62.75497070190798
47.96840966350429,4.311076484844704,64.98763864670224
49.074807182326126,31.838506935258977,64.25417273884352
47.49587106129636,-1.0120538186420411,65.30124906445168
47.489506835211415,-0.8664144217347345,65.30548463075132
49.43550576853941,-4.314710756240746,64.01260184496184
49.91624645021024,16.84201794618724,63.69440337527985
52.92517630764586,-18.380724878249474,61.698278140825
54.501170336079156,-47.34984839546417,60.654473061162236
51.25017954818559,-0.612369344617798,62.80805976849272
50.72162804615945,-37.93124364063438,63.15959241003306
49.74751970082202,-26.50531135717567,63.80496114992566
54.184723215955316,18.144039838363195,60.86220225376712
53.86064503102007,-53.544137578438345,61.07926242394704
53.88194136633652,-33.260347754104096,61.06451361775572
49.27495569036222,-28.752452109174218,64.1182880791544
48.499946922266254,-39.61163691126636,64.63237018123618
52.91680858647565,25.306304659697105,61.70246440025983
56.786860205527404,22.546200718854337,59.181653433400164
58.494476092435015,41.063536208253694,58.08232937886717
55.65237709862427,34.235953086562496,59.91297311055537
55.76605605025109,-24.326362830361894,59.83738315202106
55.52821669517181,-25.920462421530274,59.99053832502839
58.13171185279513,2.875989473696393,58.31449038849341
57.469679196810226,46.72576914423061,58.74274518401269
57.76361811334309,0.24950214164162432,58.55151564926037
54.86810291034519,-47.097912431132116,60.414940374577824
56.67669956325864,27.904329760603584,59.252836005133425
55.6977423426277,32.71482288838601,59.88368700153788
58.97838507959051,-43.618487818903205,57.772113559441635
58.09882275223251,-26.469017045365426,58.33671914668484
56.526491852843215,-39.68418184773662,59.34798036686594
60.01532194551067,-10.712922575148246,57.10411813679766
60.972288675994136,-34.28563538678225,56.49004447749557
59.86761645906987,-36.520580871975525,57.200211769082614
60.671339339634386,-22.712311914238324,56.682974447416065
55.6057861840535,-47.19215908164655,59.94013166740852
60.969078999623456,-22.216554976565476,56.49156950998902
61.42328865890298,-0.7009378702183859,56.198650700413054
60.45424553277442,-8.323404730743603,56.82187773805763
58.32224007339214,-50.864419015134175,58.19419733192794
62.097515473542984,-20.085211687673695,55.766708662917964
62.67563924521401,7.671663526882643,55.407838291059655
62.42387663370812,21.68793742278026,55.56501390231324
63.19135070868886,13.946182255287043,55.08707729976548
65.86822313800698,31.305897845456805,53.4216016952564
64.88537532605685,57.027609862724674,54.03420142151125
61.96589454995702,43.51375585347709,55.85080677991636
64.27901530118211,37.85105062388581,54.41093971698213
66.16494185565219,24.515770028471167,53.23669312656751
65.66501058692,5.195823634005581,53.5471858619264
68.69232839852937,53.51284819828146,51.66465521599791
66.55549546176064,53.08620992101382,52.994593215255854
63.875594955681066,44.676582707559525,54.6622599816029
69.92459339180029,-58.255193647618285,50.99308277681739
74.44644992608214,-49.66597272158493,48.232186730507735
67.92199077354756,-0.5384530333290893,52.17078843911406
75.36749965004803,-50.6183735047337,47.671801344127914
75.23893643227551,-65.68537670596218,47.761144259514964
72.93937080671206,-60.55181053240119,49.15823027806624
73.46109922226655,-5.653682092405205,48.800234057606005
73.60429252496826,-35.055270179463406,48.734518373972485
72.65818486514289,-7.570991932533737,49.290753985076975
71.4528602197461,5.957078456776909,50.01511096474604
70.48167131104397,9.582633714254413,50.6040839289305
70.65934925661335,-40.0095280276281,50.53213528825559
72.67924158501212,-52.56641096240743,49.310851760771314
71.58379280294051,-32.083446264455404,49.963185703428636
68.2562984634245,-51.65263433054964,52.00453828817948
75.48126941733119,-51.73290017003969,47.60331096592351
66.14944985081598,-49.96483952683391,53.28674695309083
71.10331067491174,2.802942366426265,50.230356518550835
69.56377299581644,-12.052208076550489,51.1790775871938
69.29925104642442,-4.504565843526077,51.334695344028205
69.84841728105594,-1.9850132162535132,50.9983122475161
70.67478162977123,-2.756965297992828,50.49547497107545
69.16794334119317,-46.98261791212966,51.445767958011174
68.62440687456323,30.971892631397253,51.71983526493865
73.27175193219196,-47.34076491085435,48.946084265621366
64.04309936898697,-46.54227003966769,54.567382760426966
65.90709050350756,-41.87089180117413,53.428464007945834
73.58294956201797,8.948236769994674,48.72005595790207
74.39462438704987,51.64932503726581,48.232416076112116
76.1127468149056,-12.41426670238174,47.20743859772449
76.37221681396092,5.852730439725562,47.051337200384765
73.24679107157323,24.818599292021343,48.92044109701909
77.35474029659177,21.469918134459565,46.46274538244582
74.5706331663725,42.26867880973272,48.12754689541368
74.16432450289489,-5.519195582978163,48.372888073029785
75.05180517149759,44.666319181359704,47.83954148388625
72.10223295111321,39.33459632710926,49.60456834141095
76.1369615888319,10.09616866011227,47.19189530350822
76.81910992057034,-36.676426760500675,46.785947404360805
75.41709491933953,62.326942086453684,47.6201548380116
75.22605375170689,17.007412072987695,47.73658227294215
79.67871377694883,-21.315435025709945,45.118806877079344
80.60669327079057,-22.009861752192247,44.587870694045904
82.18754263267124,35.63691574324625,43.68470974260036
79.39941625539745,51.06539233238121,45.28021136932048
85.59420314264226,63.87413379744823,41.73630100730914
82.34096797041923,11.669094051031209,43.59639765115253
78.0201833741853,33.123269067832254,46.0689062527773
84.28448711507079,57.82119321973668,42.48548819024341
79.47703697336941,18.353304346298014,45.23507437826915
81.11357162540372,59.76653027436073,44.299693079789165
79.38263714817143,8.833955149948467,45.28887101569571
83.68970406154119,68.91275663167384,42.826025645252436
79.69657917744402,44.214242576212854,45.11004437377226
81.26086733439385,38.39451666640783,44.2149456901608
81.18656832682098,30.57996654114561,44.257280087727075
86.30077689877677,10.614872308659738,41.38427972282573
88.07505611718408,-43.05302506709063,40.438003974988355
92.05885231500795,-53.25387280300714,38.22503092937565
79.94552267619689,-44.55900108409901,44.97177655732502
89.2358774035412,-69.5661698581687,39.81201990407699
88.48703834043728,0.5368498212501933,40.17341184252792
91.13137348026383,-51.12530912619361,38.74043661452334
86.355439101512,44.71956027352545,41.326501980969205
87.18073199797136,-7.268932994221302,40.90798283142676
84.30122509790223,-69.99745442164144,42.56364756149648
88.42103856019878,16.021926802715946,40.197813596115054
80.01784250779991,-40.45657157905111,44.92817107647231
87.91387601939391,-51.63555871890522,40.534739278344645
86.81429352704504,27.70754085255517,41.08428908082467
90.11424447773071,-72.46245934258668,39.32461072612132
89.99096090575091,-22.41877725422345,39.353286112902936
86.42246780879978,58.3719986051665,41.278201638893215
85.40807959350721,-46.05857411288494,41.92736488602496
81.00995332101529,-23.056251913319283,44.36109716736815
86.24013803779705,-70.56291238543642,41.48307226742632
82.52643020700361,-69.06666455828201,43.552427481935695
88.44157418535715,-51.00235683322779,40.24001780770189
88.33125788330568,12.822050986976773,40.250431749910035
84.3448048643358,-60.12323530897319,42.53144552772203
86.71623745929395,0.9057623857594379,41.160414718783166
88.7071184962895,-33.28927602882935,40.07778582658172
89.6601156807989,-8.67886144141157,39.52674769557352
84.77441516929312,-11.23190751836143,42.25278110193882
92.73685090614521,-42.39863863198306,37.838327606555936
85.28462700429033,24.400759562541076,41.93979154266095
87.92032822890042,-10.929027418609799,40.49855584423305
94.61087818795717,-64.08794803997796,36.81739826508946
93.94627481089968,-19.39854021484854,37.17873452993655
88.70547925090328,43.15771960819828,40.02808732868479
91.71738592664178,26.535517699006338,38.39055260369163
89.72885869038188,36.52843036877105,39.471689156560366
90.18254300408039,51.94275107076178,39.225026859932655
94.00895352994286,-22.947917747864064,37.14465692063407
94.22788258373012,-29.054003507188558,37.025628024163154
91.44513373739376,7.859241190729389,38.5385725996099
92.99536515106703,-21.243120801047723,37.695731819676794
92.65703326744185,19.158276397420295,37.87967849122256
