X_coordinate,Y_coordinate,Z_coordinate
87.16375732421875,120.92166900634766,50.982906341552734
89.67932891845703,129.0922088623047,100.0
89.67932891845703,129.0922088623047,100.0
87.16375732421875,120.92166900634766,50.982906341552734
91.04702758789062,133.9658660888672,58.64105987548828
89.67932891845703,129.0922088623047,100.0
91.04702758789062,133.9658660888672,58.64105987548828
93.963623046875,145.80189514160156,100.0
93.963623046875,145.80189514160156,100.0
91.04702758789062,133.9658660888672,58.64105987548828
94.24585723876953,147.09011840820312,66.56754302978516
93.963623046875,145.80189514160156,100.0
94.24585723876953,147.09011840820312,66.56754302978516
95.69708251953125,154.287109375,100.0
95.69708251953125,154.287109375,100.0
94.24585723876953,147.09011840820312,66.56754302978516
96.74858093261719,160.3177032470703,74.70771789550781
95.69708251953125,154.287109375,100.0
96.74858093261719,160.3177032470703,74.70771789550781
97.13174438476562,162.74801635742188,100.0
97.13174438476562,162.74801635742188,100.0
96.74858093261719,160.3177032470703,74.70771789550781
98.2157974243164,170.68711853027344,100.0
98.2157974243164,170.68711853027344,100.0
96.74858093261719,160.3177032470703,74.70771789550781
98.54225158691406,173.57557678222656,82.98756408691406
98.2157974243164,170.68711853027344,100.0
98.54225158691406,173.57557678222656,82.98756408691406
98.99099731445312,178.0059356689453,100.0
98.99099731445312,178.0059356689453,100.0
98.54225158691406,173.57557678222656,82.98756408691406
99.62879943847656,186.82546997070312,91.39273071289062
98.99099731445312,178.0059356689453,100.0
99.62879943847656,186.82546997070312,91.39273071289062
99.50718688964844,184.65054321289062,100.0
99.50718688964844,184.65054321289062,100.0
99.62879943847656,186.82546997070312,91.39273071289062
99.81419372558594,190.56703186035156,100.0
99.81419372558594,190.56703186035156,100.0
99.62879943847656,186.82546997070312,91.39273071289062
99.96185302734375,195.7014923095703,100.0
99.96185302734375,195.7014923095703,100.0
99.62879943847656,186.82546997070312,91.39273071289062
99.99999237060547,199.93753051757812,99.95829010009766
99.96185302734375,195.7014923095703,100.0
99.99999237060547,199.93753051757812,99.95829010009766
100.0,200.0,100.0
44.893035888671875,34.309268951416016,74.39083099365234
41.224212646484375,28.824277877807617,100.0
40.91749572753906,28.367700576782227,78.62963104248047
40.91749572753906,28.367700576782227,78.62963104248047
41.224212646484375,28.824277877807617,100.0
37.896480560302734,24.04531478881836,100.0
40.91749572753906,28.367700576782227,78.62963104248047
37.896480560302734,24.04531478881836,100.0
37.093994140625,22.92186737060547,82.58895874023438
37.093994140625,22.92186737060547,82.58895874023438
37.896480560302734,24.04531478881836,100.0
34.773311614990234,19.755111694335938,100.0
37.093994140625,22.92186737060547,82.58895874023438
34.773311614990234,19.755111694335938,100.0
33.35667419433594,17.87778663635254,86.31886291503906
33.35667419433594,17.87778663635254,86.31886291503906
34.773311614990234,19.755111694335938,100.0
29.69395637512207,13.24406623840332,89.7963638305664
29.69395637512207,13.24406623840332,89.7963638305664
34.773311614990234,19.755111694335938,100.0
28.34237289428711,11.623162269592285,100.0
29.69395637512207,13.24406623840332,89.7963638305664
28.34237289428711,11.623162269592285,100.0
26.166330337524414,9.132707595825195,92.92156982421875
26.166330337524414,9.132707595825195,92.92156982421875
28.34237289428711,11.623162269592285,100.0
24.85219383239746,7.707310199737549,100.0
26.166330337524414,9.132707595825195,92.92156982421875
24.85219383239746,7.707310199737549,100.0
22.767902374267578,5.591442584991455,95.64434814453125
22.767902374267578,5.591442584991455,95.64434814453125
24.85219383239746,7.707310199737549,100.0
21.377286911010742,4.29380989074707,100.0
22.767902374267578,5.591442584991455,95.64434814453125
21.377286911010742,4.29380989074707,100.0
18.86125946044922,2.2395384311676025,98.24710845947266
18.86125946044922,2.2395384311676025,98.24710845947266
21.377286911010742,4.29380989074707,100.0
17.89023780822754,1.5717785358428955,100.0
18.86125946044922,2.2395384311676025,98.24710845947266
17.89023780822754,1.5717785358428955,100.0
16.70637321472168,0.8778305053710938,99.31160736083984
16.70637321472168,0.8778305053710938,99.31160736083984
17.89023780822754,1.5717785358428955,100.0
16.10573959350586,0.5848960876464844,100.0
16.70637321472168,0.8778305053710938,99.31160736083984
16.10573959350586,0.5848960876464844,100.0
15.514498710632324,0.3421397805213928,99.73149108886719
15.514498710632324,0.3421397805213928,99.73149108886719
16.10573959350586,0.5848960876464844,100.0
15.174188613891602,0.22531569004058838,100.0
15.514498710632324,0.3421397805213928,99.73149108886719
15.174188613891602,0.22531569004058838,100.0
14.207797050476074,0.0,100.0
14.207797050476074,0.0,100.0
15.514498710632324,0.3421397805213928,99.73149108886719
15.514498710632324,0.3421397805213928,99.73149108886719
15.514498710632324,0.3421397805213928,99.73149108886719
15.514498710632324,0.3421397805213928,99.73149108886719
16.70637321472168,0.8778305053710938,99.31160736083984
16.70637321472168,0.8778305053710938,99.31160736083984
16.70637321472168,0.8778305053710938,99.31160736083984
18.86125946044922,2.2395384311676025,98.24710845947266
18.86125946044922,2.2395384311676025,98.24710845947266
18.86125946044922,2.2395384311676025,98.24710845947266
22.767902374267578,5.591442584991455,95.64434814453125
22.767902374267578,5.591442584991455,95.64434814453125
22.767902374267578,5.591442584991455,95.64434814453125
22.767902374267578,5.591442584991455,95.64434814453125
26.166330337524414,9.132707595825195,92.92156982421875
26.166330337524414,9.132707595825195,92.92156982421875
26.166330337524414,9.132707595825195,92.92156982421875
29.69395637512207,13.24406623840332,89.7963638305664
29.69395637512207,13.24406623840332,89.7963638305664
29.69395637512207,13.24406623840332,89.7963638305664
33.35667419433594,17.87778663635254,86.31886291503906
33.35667419433594,17.87778663635254,86.31886291503906
33.35667419433594,17.87778663635254,86.31886291503906
37.093994140625,22.92186737060547,82.58895874023438
37.093994140625,22.92186737060547,82.58895874023438
37.093994140625,22.92186737060547,82.58895874023438
40.91749572753906,28.367700576782227,78.62963104248047
40.91749572753906,28.367700576782227,78.62963104248047
40.91749572753906,28.367700576782227,78.62963104248047
44.893035888671875,34.309268951416016,74.39083099365234
44.893035888671875,34.309268951416016,74.39083099365234
44.893035888671875,34.309268951416016,74.39083099365234
48.98148727416992,40.70735549926758,69.92395782470703
48.98148727416992,40.70735549926758,69.92395782470703
48.98148727416992,40.70735549926758,69.92395782470703
53.142303466796875,47.52082824707031,65.2818374633789
53.142303466796875,47.52082824707031,65.2818374633789
53.142303466796875,47.52082824707031,65.2818374633789
57.33494567871094,54.70854949951172,60.51731491088867
57.33494567871094,54.70854949951172,60.51731491088867
57.33494567871094,54.70854949951172,60.51731491088867
61.51887512207031,62.22938919067383,55.68321228027344
61.51887512207031,62.22938919067383,55.68321228027344
61.51887512207031,62.22938919067383,55.68321228027344
69.69857025146484,78.10633087158203,46.017330169677734
69.69857025146484,78.10633087158203,46.017330169677734
69.69857025146484,78.10633087158203,46.017330169677734
69.69857025146484,78.10633087158203,46.017330169677734
77.38021850585938,94.90541076660156,36.657264709472656
77.38021850585938,94.90541076660156,36.657264709472656
77.38021850585938,94.90541076660156,36.657264709472656
68.90486145019531,113.32991790771484,27.528959274291992
73.26905059814453,104.10202026367188,31.944189071655273
73.26905059814453,104.10202026367188,31.944189071655273
68.90486145019531,113.32991790771484,27.528959274291992
64.31004333496094,122.61002349853516,23.421865463256836
64.31004333496094,122.61002349853516,23.421865463256836
59.528289794921875,131.927490234375,19.646907806396484
59.528289794921875,131.927490234375,19.646907806396484
54.636470794677734,141.2213134765625,16.240203857421875
54.636470794677734,141.2213134765625,16.240203857421875
49.654876708984375,150.5352020263672,13.192174911499023
49.654876708984375,150.5352020263672,13.192174911499023
44.600582122802734,159.91856384277344,10.490944862365723
44.600582122802734,159.91856384277344,10.490944862365723
39.49066925048828,169.42074584960938,8.124631881713867
39.49066925048828,169.42074584960938,8.124631881713867
34.34221649169922,179.09112548828125,6.08135461807251
34.34221649169922,179.09112548828125,6.08135461807251
29.183813095092773,188.95611572265625,4.35280704498291
29.183813095092773,188.95611572265625,4.35280704498291
24.10504913330078,198.89907836914062,2.947094202041626
24.10504913330078,198.89907836914062,2.947094202041626
19.115123748779297,208.92779541015625,1.8431001901626587
19.115123748779297,208.92779541015625,1.8431001901626587
9.389152526855469,229.336181640625,0.44119682908058167
9.389152526855469,229.336181640625,0.44119682908058167
0.04306728392839432,249.90362548828125,9.273954674426932e-06
0.04306728392839432,249.90362548828125,9.273954674426932e-06
0.0,250.0,0.0
86.6025390625,800.0,50.0
80.90170288085938,800.0,41.221473693847656
74.31448364257812,800.0,33.08694076538086
66.9130630493164,800.0,25.685518264770508
58.778526306152344,800.0,19.09830093383789
50.0,800.0,13.397459983825684
40.67366409301758,800.0,8.645454406738281
30.90169906616211,800.0,4.89434814453125
20.791168212890625,800.0,2.1852400302886963
10.45284652709961,800.0,0.547810435295105
6.1232337864698064e-15,800.0,0.0
86.6025390625,900.0,50.0
86.6025390625,800.0,50.0
0.0,250.0,0.0
0.0,250.0,0.0
0.0,250.0,0.0
5.413890838623047,296.1790466308594,0.14665861427783966
5.413890838623047,296.1790466308594,0.14665861427783966
5.413890838623047,497.45269775390625,0.14665861427783966
5.413890838623047,296.1790466308594,0.14665861427783966
5.413890838623047,497.45269775390625,0.14665861427783966
16.178199768066406,296.1790466308594,1.317347764968872
16.178199768066406,497.45269775390625,1.317347764968872
16.178199768066406,296.1790466308594,1.317347764968872
16.178199768066406,497.45269775390625,1.317347764968872
26.75283432006836,296.1790466308594,3.645000696182251
26.75283432006836,497.45269775390625,3.645000696182251
26.75283432006836,296.1790466308594,3.645000696182251
26.75283432006836,497.45269775390625,3.645000696182251
37.013816833496094,296.1790466308594,7.102327823638916
37.013816833496094,497.45269775390625,7.102327823638916
37.013816833496094,296.1790466308594,7.102327823638916
37.013816833496094,497.45269775390625,7.102327823638916
46.840843200683594,296.1790466308594,11.648795127868652
46.840843200683594,497.45269775390625,11.648795127868652
46.840843200683594,296.1790466308594,11.648795127868652
46.840843200683594,497.45269775390625,11.648795127868652
56.11870574951172,296.1790466308594,17.23110008239746
56.11870574951172,497.45269775390625,17.23110008239746
56.11870574951172,296.1790466308594,17.23110008239746
56.11870574951172,497.45269775390625,17.23110008239746
64.73863220214844,296.1790466308594,23.783794403076172
64.73863220214844,497.45269775390625,23.783794403076172
64.73863220214844,296.1790466308594,23.783794403076172
64.73863220214844,497.45269775390625,23.783794403076172
72.59954833984375,296.1790466308594,31.23005485534668
72.59954833984375,497.45269775390625,31.23005485534668
72.59954833984375,296.1790466308594,31.23005485534668
72.59954833984375,497.45269775390625,31.23005485534668
79.60930633544922,296.1790466308594,39.48257827758789
79.60930633544922,497.45269775390625,39.48257827758789
79.60930633544922,296.1790466308594,39.48257827758789
79.60930633544922,497.45269775390625,39.48257827758789
85.68571472167969,296.1790466308594,48.44461441040039
85.68571472167969,497.45269775390625,48.44461441040039
85.68571472167969,296.1790466308594,48.44461441040039
85.68571472167969,497.45269775390625,48.44461441040039
90.7575454711914,296.1790466308594,58.01108932495117
90.7575454711914,497.45269775390625,58.01108932495117
90.7575454711914,296.1790466308594,58.01108932495117
90.7575454711914,497.45269775390625,58.01108932495117
94.76531982421875,296.1790466308594,68.0698471069336
94.76531982421875,497.45269775390625,68.0698471069336
94.76531982421875,296.1790466308594,68.0698471069336
94.76531982421875,497.45269775390625,68.0698471069336
97.66205596923828,296.1790466308594,78.5029525756836
97.66205596923828,497.45269775390625,78.5029525756836
97.66205596923828,296.1790466308594,78.5029525756836
97.66205596923828,497.45269775390625,78.5029525756836
99.4137954711914,296.1790466308594,89.18809509277344
99.4137954711914,497.45269775390625,89.18809509277344
99.4137954711914,296.1790466308594,89.18809509277344
99.4137954711914,497.45269775390625,89.18809509277344
99.99999237060547,199.93753051757812,99.95829010009766
99.4137954711914,698.7263793945312,89.18809509277344
99.99999237060547,199.93753051757812,99.95829010009766
99.4137954711914,698.7263793945312,89.18809509277344
99.45218658447266,900.0,89.54715728759766
99.45218658447266,900.0,89.54715728759766
99.4137954711914,698.7263793945312,89.18809509277344
97.81475830078125,900.0,79.20883178710938
97.81475830078125,900.0,79.20883178710938
99.4137954711914,698.7263793945312,89.18809509277344
97.66205596923828,698.7263793945312,78.5029525756836
97.81475830078125,900.0,79.20883178710938
97.66205596923828,698.7263793945312,78.5029525756836
95.10565185546875,900.0,69.09829711914062
95.10565185546875,900.0,69.09829711914062
97.66205596923828,698.7263793945312,78.5029525756836
94.76531982421875,698.7263793945312,68.0698471069336
95.10565185546875,900.0,69.09829711914062
94.76531982421875,698.7263793945312,68.0698471069336
91.35454559326172,900.0,59.32633590698242
91.35454559326172,900.0,59.32633590698242
94.76531982421875,698.7263793945312,68.0698471069336
90.7575454711914,698.7263793945312,58.01108932495117
91.35454559326172,900.0,59.32633590698242
90.7575454711914,698.7263793945312,58.01108932495117
86.6025390625,900.0,50.0
86.6025390625,900.0,50.0
90.7575454711914,698.7263793945312,58.01108932495117
86.6025390625,800.0,50.0
86.6025390625,800.0,50.0
90.7575454711914,698.7263793945312,58.01108932495117
85.68571472167969,698.7263793945312,48.44461441040039
86.6025390625,800.0,50.0
85.68571472167969,698.7263793945312,48.44461441040039
80.90170288085938,800.0,41.221473693847656
80.90170288085938,800.0,41.221473693847656
85.68571472167969,698.7263793945312,48.44461441040039
79.60930633544922,698.7263793945312,39.48257827758789
80.90170288085938,800.0,41.221473693847656
79.60930633544922,698.7263793945312,39.48257827758789
74.31448364257812,800.0,33.08694076538086
74.31448364257812,800.0,33.08694076538086
79.60930633544922,698.7263793945312,39.48257827758789
72.59954833984375,698.7263793945312,31.23005485534668
74.31448364257812,800.0,33.08694076538086
72.59954833984375,698.7263793945312,31.23005485534668
66.9130630493164,800.0,25.685518264770508
66.9130630493164,800.0,25.685518264770508
72.59954833984375,698.7263793945312,31.23005485534668
64.73863220214844,698.7263793945312,23.783794403076172
66.9130630493164,800.0,25.685518264770508
64.73863220214844,698.7263793945312,23.783794403076172
58.778526306152344,800.0,19.09830093383789
58.778526306152344,800.0,19.09830093383789
64.73863220214844,698.7263793945312,23.783794403076172
56.11870574951172,698.7263793945312,17.23110008239746
58.778526306152344,800.0,19.09830093383789
56.11870574951172,698.7263793945312,17.23110008239746
50.0,800.0,13.397459983825684
50.0,800.0,13.397459983825684
56.11870574951172,698.7263793945312,17.23110008239746
46.840843200683594,698.7263793945312,11.648795127868652
50.0,800.0,13.397459983825684
46.840843200683594,698.7263793945312,11.648795127868652
40.67366409301758,800.0,8.645454406738281
40.67366409301758,800.0,8.645454406738281
46.840843200683594,698.7263793945312,11.648795127868652
37.013816833496094,698.7263793945312,7.102327823638916
40.67366409301758,800.0,8.645454406738281
37.013816833496094,698.7263793945312,7.102327823638916
30.90169906616211,800.0,4.89434814453125
30.90169906616211,800.0,4.89434814453125
37.013816833496094,698.7263793945312,7.102327823638916
26.75283432006836,698.7263793945312,3.645000696182251
30.90169906616211,800.0,4.89434814453125
26.75283432006836,698.7263793945312,3.645000696182251
20.791168212890625,800.0,2.1852400302886963
20.791168212890625,800.0,2.1852400302886963
26.75283432006836,698.7263793945312,3.645000696182251
16.178199768066406,698.7263793945312,1.317347764968872
20.791168212890625,800.0,2.1852400302886963
16.178199768066406,698.7263793945312,1.317347764968872
10.45284652709961,800.0,0.547810435295105
10.45284652709961,800.0,0.547810435295105
16.178199768066406,698.7263793945312,1.317347764968872
5.413890838623047,698.7263793945312,0.14665861427783966
10.45284652709961,800.0,0.547810435295105
5.413890838623047,698.7263793945312,0.14665861427783966
6.1232337864698064e-15,800.0,0.0
6.1232337864698064e-15,800.0,0.0
5.413890838623047,698.7263793945312,0.14665861427783966
6.1232337864698064e-15,800.0,0.0
99.45218658447266,900.0,89.54715728759766
100.0,900.0,100.0
99.99999237060547,199.93753051757812,99.95829010009766
99.99999237060547,199.93753051757812,99.95829010009766
100.0,900.0,100.0
100.0,200.0,100.0
99.99999237060547,199.93753051757812,99.95829010009766
99.62879943847656,186.82546997070312,91.39273071289062
99.4137954711914,296.1790466308594,89.18809509277344
99.4137954711914,296.1790466308594,89.18809509277344
99.62879943847656,186.82546997070312,91.39273071289062
98.54225158691406,173.57557678222656,82.98756408691406
99.4137954711914,296.1790466308594,89.18809509277344
98.54225158691406,173.57557678222656,82.98756408691406
97.66205596923828,296.1790466308594,78.5029525756836
97.66205596923828,296.1790466308594,78.5029525756836
98.54225158691406,173.57557678222656,82.98756408691406
96.74858093261719,160.3177032470703,74.70771789550781
97.66205596923828,296.1790466308594,78.5029525756836
96.74858093261719,160.3177032470703,74.70771789550781
94.76531982421875,296.1790466308594,68.0698471069336
94.76531982421875,296.1790466308594,68.0698471069336
96.74858093261719,160.3177032470703,74.70771789550781
94.24585723876953,147.09011840820312,66.56754302978516
94.76531982421875,296.1790466308594,68.0698471069336
94.24585723876953,147.09011840820312,66.56754302978516
90.7575454711914,296.1790466308594,58.01108932495117
90.7575454711914,296.1790466308594,58.01108932495117
94.24585723876953,147.09011840820312,66.56754302978516
91.04702758789062,133.9658660888672,58.64105987548828
90.7575454711914,296.1790466308594,58.01108932495117
91.04702758789062,133.9658660888672,58.64105987548828
87.16375732421875,120.92166900634766,50.982906341552734
90.7575454711914,296.1790466308594,58.01108932495117
87.16375732421875,120.92166900634766,50.982906341552734
85.68571472167969,296.1790466308594,48.44461441040039
85.68571472167969,296.1790466308594,48.44461441040039
87.16375732421875,120.92166900634766,50.982906341552734
82.6051254272461,107.91551208496094,43.63949966430664
85.68571472167969,296.1790466308594,48.44461441040039
82.6051254272461,107.91551208496094,43.63949966430664
79.60930633544922,296.1790466308594,39.48257827758789
79.60930633544922,296.1790466308594,39.48257827758789
82.6051254272461,107.91551208496094,43.63949966430664
77.38021850585938,94.90541076660156,36.657264709472656
79.60930633544922,296.1790466308594,39.48257827758789
77.38021850585938,94.90541076660156,36.657264709472656
72.59954833984375,296.1790466308594,31.23005485534668
72.59954833984375,296.1790466308594,31.23005485534668
77.38021850585938,94.90541076660156,36.657264709472656
73.26905059814453,104.10202026367188,31.944189071655273
72.59954833984375,296.1790466308594,31.23005485534668
73.26905059814453,104.10202026367188,31.944189071655273
68.90486145019531,113.32991790771484,27.528959274291992
72.59954833984375,296.1790466308594,31.23005485534668
68.90486145019531,113.32991790771484,27.528959274291992
64.73863220214844,296.1790466308594,23.783794403076172
64.73863220214844,296.1790466308594,23.783794403076172
68.90486145019531,113.32991790771484,27.528959274291992
64.31004333496094,122.61002349853516,23.421865463256836
64.73863220214844,296.1790466308594,23.783794403076172
64.31004333496094,122.61002349853516,23.421865463256836
59.528289794921875,131.927490234375,19.646907806396484
64.73863220214844,296.1790466308594,23.783794403076172
59.528289794921875,131.927490234375,19.646907806396484
56.11870574951172,296.1790466308594,17.23110008239746
56.11870574951172,296.1790466308594,17.23110008239746
59.528289794921875,131.927490234375,19.646907806396484
54.636470794677734,141.2213134765625,16.240203857421875
56.11870574951172,296.1790466308594,17.23110008239746
54.636470794677734,141.2213134765625,16.240203857421875
49.654876708984375,150.5352020263672,13.192174911499023
56.11870574951172,296.1790466308594,17.23110008239746
49.654876708984375,150.5352020263672,13.192174911499023
46.840843200683594,296.1790466308594,11.648795127868652
46.840843200683594,296.1790466308594,11.648795127868652
49.654876708984375,150.5352020263672,13.192174911499023
44.600582122802734,159.91856384277344,10.490944862365723
46.840843200683594,296.1790466308594,11.648795127868652
44.600582122802734,159.91856384277344,10.490944862365723
39.49066925048828,169.42074584960938,8.124631881713867
46.840843200683594,296.1790466308594,11.648795127868652
39.49066925048828,169.42074584960938,8.124631881713867
37.013816833496094,296.1790466308594,7.102327823638916
37.013816833496094,296.1790466308594,7.102327823638916
39.49066925048828,169.42074584960938,8.124631881713867
34.34221649169922,179.09112548828125,6.08135461807251
37.013816833496094,296.1790466308594,7.102327823638916
34.34221649169922,179.09112548828125,6.08135461807251
29.183813095092773,188.95611572265625,4.35280704498291
37.013816833496094,296.1790466308594,7.102327823638916
29.183813095092773,188.95611572265625,4.35280704498291
26.75283432006836,296.1790466308594,3.645000696182251
26.75283432006836,296.1790466308594,3.645000696182251
29.183813095092773,188.95611572265625,4.35280704498291
24.10504913330078,198.89907836914062,2.947094202041626
26.75283432006836,296.1790466308594,3.645000696182251
24.10504913330078,198.89907836914062,2.947094202041626
19.115123748779297,208.92779541015625,1.8431001901626587
26.75283432006836,296.1790466308594,3.645000696182251
19.115123748779297,208.92779541015625,1.8431001901626587
16.178199768066406,296.1790466308594,1.317347764968872
16.178199768066406,296.1790466308594,1.317347764968872
19.115123748779297,208.92779541015625,1.8431001901626587
9.389152526855469,229.336181640625,0.44119682908058167
16.178199768066406,296.1790466308594,1.317347764968872
9.389152526855469,229.336181640625,0.44119682908058167
5.413890838623047,296.1790466308594,0.14665861427783966
5.413890838623047,296.1790466308594,0.14665861427783966
9.389152526855469,229.336181640625,0.44119682908058167
0.04306728392839432,249.90362548828125,9.273954674426932e-06
5.413890838623047,296.1790466308594,0.14665861427783966
0.04306728392839432,249.90362548828125,9.273954674426932e-06
0.0,250.0,0.0
5.413890838623047,698.7263793945312,0.14665861427783966
5.413890838623047,698.7263793945312,0.14665861427783966
16.178199768066406,698.7263793945312,1.317347764968872
16.178199768066406,698.7263793945312,1.317347764968872
26.75283432006836,698.7263793945312,3.645000696182251
26.75283432006836,698.7263793945312,3.645000696182251
37.013816833496094,698.7263793945312,7.102327823638916
37.013816833496094,698.7263793945312,7.102327823638916
46.840843200683594,698.7263793945312,11.648795127868652
46.840843200683594,698.7263793945312,11.648795127868652
56.11870574951172,698.7263793945312,17.23110008239746
56.11870574951172,698.7263793945312,17.23110008239746
64.73863220214844,698.7263793945312,23.783794403076172
64.73863220214844,698.7263793945312,23.783794403076172
72.59954833984375,698.7263793945312,31.23005485534668
72.59954833984375,698.7263793945312,31.23005485534668
79.60930633544922,698.7263793945312,39.48257827758789
79.60930633544922,698.7263793945312,39.48257827758789
85.68571472167969,698.7263793945312,48.44461441040039
85.68571472167969,698.7263793945312,48.44461441040039
90.7575454711914,698.7263793945312,58.01108932495117
90.7575454711914,698.7263793945312,58.01108932495117
94.76531982421875,698.7263793945312,68.0698471069336
94.76531982421875,698.7263793945312,68.0698471069336
97.66205596923828,698.7263793945312,78.5029525756836
97.66205596923828,698.7263793945312,78.5029525756836
99.4137954711914,698.7263793945312,89.18809509277344
14.207797050476074,0.0,100.0
28.34237289428711,11.623162269592285,100.0
34.773311614990234,19.755111694335938,100.0
15.174188613891602,0.22531569004058838,100.0
16.10573959350586,0.5848960876464844,100.0
17.89023780822754,1.5717785358428955,100.0
21.377286911010742,4.29380989074707,100.0
24.85219383239746,7.707310199737549,100.0
37.896480560302734,24.04531478881836,100.0
41.224212646484375,28.824277877807617,100.0
44.72142791748047,34.06001663208008,100.0
100.0,200.0,100.0
48.35304641723633,39.720542907714844,100.0
52.0839958190918,45.77387619018555,100.0
55.87919235229492,52.18803024291992,100.0
59.703556060791016,58.9310188293457,100.0
63.522010803222656,65.97085571289062,100.0
71.00086975097656,80.81314086914062,100.0
78.03514099121094,96.45899963378906,100.0
84.34325408935547,112.6479263305664,100.0
89.67932891845703,129.0922088623047,100.0
93.963623046875,145.80189514160156,100.0
95.69708251953125,154.287109375,100.0
97.13174438476562,162.74801635742188,100.0
98.2157974243164,170.68711853027344,100.0
98.99099731445312,178.0059356689453,100.0
99.50718688964844,184.65054321289062,100.0
99.81419372558594,190.56703186035156,100.0
99.96185302734375,195.7014923095703,100.0
100.0,900.0,100.0
86.6025390625,900.0,50.0
91.35454559326172,900.0,59.32633590698242
95.10565185546875,900.0,69.09829711914062
97.81475830078125,900.0,79.20883178710938
99.45218658447266,900.0,89.54715728759766
100.0,900.0,100.0
